date,total,coal,renewable
02/02/18,3284,3284,0
03/02/18,3250,3250,0
04/02/18,3120,3120,0
05/02/18,3231,3231,0
06/02/18,3313,3313,0
07/02/18,3352,3352,0
08/02/18,3330,3330,0
09/02/18,3360,3360,0
10/02/18,3334,3334,0
11/02/18,3109,3109,0
12/02/18,3106,3106,0
13/02/18,3140,3140,0
14/02/18,3111,3111,0
15/02/18,3162,3162,0
16/02/18,3274,3274,0
17/02/18,3289,3289,0
18/02/18,3184,3184,0
19/02/18,3251,3251,0
20/02/18,3330,3330,0
21/02/18,3343,3343,0
22/02/18,3375,3375,0
23/02/18,3355,3355,0
24/02/18,3292,3292,0
25/02/18,3191,3191,0
26/02/18,3328,3328,0
27/02/18,3382,3382,0
28/02/18,3442,3442,0
01/03/18,3407,3407,0
02/03/18,3100,3100,0
03/03/18,3157,3157,0
04/03/18,3242,3242,0
05/03/18,3346,3346,0
06/03/18,3383,3383,0
07/03/18,3393,3393,0
08/03/18,3411,3411,0
09/03/18,3400,3400,0
10/03/18,3389,3389,0
11/03/18,3305,3305,0
12/03/18,3392,3392,0
13/03/18,3421,3421,0
14/03/18,3416,3416,0
15/03/18,3464,3464,0
16/03/18,3417,3417,0
17/03/18,3297,3297,0
18/03/18,3232,3232,0
19/03/18,3347,3347,0
20/03/18,3397,3397,0
21/03/18,3376,3376,0
22/03/18,3419,3419,0
23/03/18,3463,3463,0
24/03/18,3477,3477,0
25/03/18,3354,3354,0
26/03/18,3495,3495,0
27/03/18,3542,3542,0
28/03/18,3568,3568,0
29/03/18,3587,3587,0
30/03/18,3489,3489,0
31/03/18,3339,3339,0
01/04/18,3216,3216,0
02/04/18,3309,3309,0
03/04/18,3479,3479,0
04/04/18,3525,3525,0
05/04/18,3499,3499,0
06/04/18,3482,3482,0
07/04/18,3357,3357,0
08/04/18,3197,3197,0
09/04/18,3315,3315,0
10/04/18,3402,3402,0
11/04/18,3366,3366,0
12/04/18,3338,3338,0
13/04/18,3420,3420,0
14/04/18,3435,3435,0
15/04/18,3309,3309,0
16/04/18,3501,3501,0
17/04/18,3531,3531,0
18/04/18,3487,3487,0
19/04/18,3520,3520,0
20/04/18,3440,3440,0
21/04/18,3543,3543,0
22/04/18,3389,3389,0
23/04/18,3551,3551,0
24/04/18,3565,3565,0
25/04/18,3565,3565,0
26/04/18,3579,3579,0
27/04/18,3623,3623,0
28/04/18,3613,3613,0
29/04/18,3397,3397,0
30/04/18,3358,3358,0
01/05/18,3255,3255,0
02/05/18,3352,3352,0
03/05/18,3260,3260,0
04/05/18,3436,3436,0
05/05/18,3570,3570,0
06/05/18,3406,3406,0
07/05/18,3518,3518,0
08/05/18,3480,3480,0
09/05/18,3521,3521,0
10/05/18,3583,3583,0
11/05/18,3570,3570,0
12/05/18,3484,3484,0
13/05/18,3347,3347,0
14/05/18,3289,3289,0
15/05/18,3531,3531,0
16/05/18,3551,3551,0
17/05/18,3600,3600,0
18/05/18,3603,3603,0
19/05/18,3600,3600,0
20/05/18,3467,3467,0
21/05/18,3641,3641,0
22/05/18,3778,3778,0
23/05/18,3792,3792,0
24/05/18,3753,3753,0
25/05/18,3711,3711,0
26/05/18,3732,3732,0
27/05/18,3659,3659,0
28/05/18,3725,3725,0
29/05/18,3627,3627,0
30/05/18,3685,3685,0
31/05/18,3745,3745,0
01/06/18,3621,3621,0
02/06/18,3529,3529,0
03/06/18,3386,3386,0
04/06/18,3594,3594,0
05/06/18,3628,3628,0
06/06/18,3531,3531,0
07/06/18,3459,3459,0
08/06/18,3275,3275,0
09/06/18,3000,3000,0
10/06/18,2960,2960,0
11/06/18,3240,3240,0
12/06/18,3269,3269,0
13/06/18,3216,3216,0
14/06/18,3243,3243,0
15/06/18,3435,3435,0
16/06/18,3397,3397,0
17/06/18,3147,3147,0
18/06/18,3372,3372,0
19/06/18,3495,3495,0
20/06/18,3630,3630,0
21/06/18,3697,3697,0
22/06/18,3719,3719,0
23/06/18,3679,3679,0
24/06/18,3471,3471,0
25/06/18,3551,3551,0
26/06/18,3434,3434,0
27/06/18,3350,3350,0
28/06/18,3222,3222,0
29/06/18,3319,3319,0
30/06/18,3458,3458,0
01/07/18,3360,3360,0
02/07/18,3332,3332,0
03/07/18,3223,3223,0
04/07/18,3179,3179,0
05/07/18,3339,3339,0
06/07/18,3432,3432,0
07/07/18,3488,3488,0
08/07/18,3487,3487,0
09/07/18,3480,3480,0
10/07/18,3495,3495,0
11/07/18,3383,3383,0
12/07/18,3364,3364,0
13/07/18,3264,3264,0
14/07/18,3231,3231,0
15/07/18,3163,3163,0
16/07/18,3225,3225,0
17/07/18,3251,3251,0
18/07/18,3350,3350,0
19/07/18,3393,3393,0
20/07/18,3350,3350,0
21/07/18,3173,3173,0
22/07/18,2968,2968,0
23/07/18,3153,3153,0
24/07/18,3289,3289,0
25/07/18,3207,3207,0
26/07/18,3003,3003,0
27/07/18,3044,3044,0
28/07/18,3105,3105,0
29/07/18,3117,3117,0
30/07/18,3324,3324,0
31/07/18,3322,3322,0
01/08/18,3324,3324,0
02/08/18,3387,3387,0
03/08/18,3450,3450,0
04/08/18,3472,3472,0
05/08/18,3355,3355,0
06/08/18,3372,3372,0
07/08/18,3421,3421,0
08/08/18,3481,3481,0
09/08/18,3511,3511,0
10/08/18,3567,3567,0
11/08/18,3422,3422,0
12/08/18,3206,3206,0
13/08/18,3328,3328,0
14/08/18,3472,3472,0
15/08/18,3246,3246,0
16/08/18,3287,3287,0
17/08/18,3344,3344,0
18/08/18,3373,3373,0
19/08/18,3237,3237,0
20/08/18,3297,3297,0
21/08/18,3347,3347,0
22/08/18,3393,3393,0
23/08/18,3345,3345,0
24/08/18,3356,3356,0
25/08/18,3347,3347,0
26/08/18,3167,3167,0
27/08/18,3379,3379,0
28/08/18,3456,3456,0
29/08/18,3462,3462,0
30/08/18,3455,3455,0
31/08/18,3468,3468,0
01/09/18,3419,3419,0
02/09/18,3226,3226,0
03/09/18,3282,3282,0
04/09/18,3361,3361,0
05/09/18,3378,3378,0
06/09/18,3377,3377,0
07/09/18,3414,3414,0
08/09/18,3455,3455,0
09/09/18,3507,3507,0
10/09/18,3652,3652,0
11/09/18,3715,3715,0
12/09/18,3684,3684,0
13/09/18,3638,3638,0
14/09/18,3785,3785,0
15/09/18,3830,3830,0
16/09/18,3766,3766,0
17/09/18,3762,3762,0
18/09/18,3763,3763,0
19/09/18,3795,3795,0
20/09/18,3781,3781,0
21/09/18,3589,3589,0
22/09/18,3350,3350,0
23/09/18,3291,3291,0
24/09/18,3465,3465,0
25/09/18,3539,3539,0
26/09/18,3609,3609,0
27/09/18,3649,3649,0
28/09/18,3702,3702,0
29/09/18,3712,3712,0
30/09/18,3629,3629,0
01/10/18,3702,3702,0
02/10/18,3650,3650,0
03/10/18,3792,3792,0
04/10/18,3799,3799,0
05/10/18,3766,3766,0
06/10/18,3739,3739,0
07/10/18,3673,3673,0
08/10/18,3799,3799,0
09/10/18,3785,3785,0
10/10/18,3812,3812,0
11/10/18,3698,3698,0
12/10/18,3691,3691,0
13/10/18,3673,3673,0
14/10/18,3593,3593,0
15/10/18,3684,3684,0
16/10/18,3693,3693,0
17/10/18,3650,3650,0
18/10/18,3511,3511,0
19/10/18,3479,3479,0
20/10/18,3542,3542,0
21/10/18,3513,3513,0
22/10/18,3581,3581,0
23/10/18,3655,3655,0
24/10/18,3653,3653,0
25/10/18,3641,3641,0
26/10/18,3572,3572,0
27/10/18,3550,3550,0
28/10/18,3413,3413,0
29/10/18,3511,3511,0
30/10/18,3560,3560,0
31/10/18,3575,3575,0
01/11/18,3566,3566,0
02/11/18,3568,3568,0
03/11/18,3509,3509,0
04/11/18,3364,3364,0
05/11/18,3483,3483,0
06/11/18,3420,3420,0
07/11/18,3170,3170,0
08/11/18,3047,3047,0
09/11/18,3174,3174,0
10/11/18,3264,3264,0
11/11/18,3249,3249,0
12/11/18,3363,3363,0
13/11/18,3402,3402,0
14/11/18,3392,3392,0
15/11/18,3351,3351,0
16/11/18,3271,3271,0
17/11/18,3326,3326,0
18/11/18,3261,3261,0
19/11/18,3345,3345,0
20/11/18,3334,3334,0
21/11/18,3328,3328,0
22/11/18,3280,3280,0
23/11/18,3256,3256,0
24/11/18,3300,3300,0
25/11/18,3212,3212,0
26/11/18,3280,3280,0
27/11/18,3299,3299,0
28/11/18,3270,3270,0
29/11/18,3292,3292,0
30/11/18,3293,3293,0
01/12/18,3243,3243,0
02/12/18,3131,3131,0
03/12/18,3222,3222,0
04/12/18,3252,3252,0
05/12/18,3310,3310,0
06/12/18,3331,3331,0
07/12/18,3283,3283,0
08/12/18,3268,3268,0
09/12/18,3187,3187,0
10/12/18,3291,3291,0
11/12/18,3304,3304,0
12/12/18,3274,3274,0
13/12/18,3245,3245,0
14/12/18,3174,3174,0
15/12/18,3120,3120,0
16/12/18,3033,3033,0
17/12/18,3113,3113,0
18/12/18,3155,3155,0
19/12/18,3219,3219,0
20/12/18,3273,3273,0
21/12/18,3326,3326,0
22/12/18,3303,3303,0
23/12/18,3170,3170,0
24/12/18,3222,3222,0
25/12/18,3256,3256,0
26/12/18,3334,3334,0
27/12/18,3352,3352,0
28/12/18,3338,3338,0
29/12/18,3264,3264,0
30/12/18,3145,3145,0
31/12/18,3237,3237,0
01/01/19,3217,3217,0
02/01/19,3252,3252,0
03/01/19,3292,3292,0
04/01/19,3329,3329,0
05/01/19,3282,3282,0
06/01/19,3131,3131,0
07/01/19,3201,3201,0
08/01/19,3301,3301,0
09/01/19,3289,3289,0
10/01/19,3321,3321,0
11/01/19,3355,3355,0
12/01/19,3342,3342,0
13/01/19,3195,3195,0
14/01/19,3117,3117,0
15/01/19,3178,3178,0
16/01/19,3252,3252,0
17/01/19,3290,3290,0
18/01/19,3337,3337,0
19/01/19,3324,3324,0
20/01/19,3190,3190,0
21/01/19,3193,3193,0
22/01/19,3170,3170,0
23/01/19,3303,3303,0
24/01/19,3254,3254,0
25/01/19,3226,3226,0
26/01/19,3016,3016,0
27/01/19,3000,3000,0
28/01/19,3151,3151,0
29/01/19,3208,3208,0
30/01/19,3261,3261,0
31/01/19,3270,3270,0
01/02/19,3199,3199,0
02/02/19,3198,3198,0
03/02/19,3095,3095,0
04/02/19,3194,3194,0
05/02/19,3320,3320,0
06/02/19,3303,3303,0
07/02/19,3152,3152,0
08/02/19,3239,3239,0
09/02/19,3210,3210,0
10/02/19,3120,3120,0
11/02/19,3170,3170,0
12/02/19,3207,3207,0
13/02/19,3269,3269,0
14/02/19,3278,3278,0
15/02/19,3260,3260,0
16/02/19,3214,3214,0
17/02/19,3161,3161,0
18/02/19,3254,3254,0
19/02/19,3352,3352,0
20/02/19,3341,3341,0
21/02/19,3349,3349,0
22/02/19,3363,3363,0
23/02/19,3336,3336,0
24/02/19,3249,3249,0
25/02/19,3322,3322,0
26/02/19,3324,3324,0
27/02/19,3306,3306,0
28/02/19,3343,3343,0
01/03/19,3391,3391,0
02/03/19,3299,3299,0
03/03/19,3196,3196,0
04/03/19,3292,3292,0
05/03/19,3355,3355,0
06/03/19,3391,3391,0
07/03/19,3444,3444,0
08/03/19,3427,3427,0
09/03/19,3415,3415,0
10/03/19,3371,3371,0
11/03/19,3474,3474,0
12/03/19,3514,3514,0
13/03/19,3510,3510,0
14/03/19,3474,3474,0
15/03/19,3420,3420,0
16/03/19,3413,3413,0
17/03/19,3321,3321,0
18/03/19,3451,3451,0
19/03/19,3523,3523,0
20/03/19,3479,3479,0
21/03/19,3147,3147,0
22/03/19,3294,3294,0
23/03/19,3426,3426,0
24/03/19,3405,3405,0
25/03/19,3504,3504,0
26/03/19,3523,3523,0
27/03/19,3600,3600,0
28/03/19,3634,3634,0
29/03/19,3677,3677,0
30/03/19,3675,3675,0
31/03/19,3433,3433,0
01/04/19,3534,3534,0
02/04/19,3666,3666,0
03/04/19,3736,3736,0
04/04/19,3757,3757,0
05/04/19,3673,3673,0
06/04/19,3596,3596,0
07/04/19,3341,3341,0
08/04/19,3515,3515,0
09/04/19,3566,3566,0
10/04/19,3675,3675,0
11/04/19,3721,3721,0
12/04/19,3747,3747,0
13/04/19,3704,3704,0
14/04/19,3588,3588,0
15/04/19,3649,3649,0
16/04/19,3463,3463,0
17/04/19,3305,3305,0
18/04/19,3352,3352,0
19/04/19,3410,3410,0
20/04/19,3485,3485,0
21/04/19,3382,3382,0
22/04/19,3544,3544,0
23/04/19,3603,3603,0
24/04/19,3729,3729,0
25/04/19,3868,3868,0
26/04/19,3903,3903,0
27/04/19,3858,3858,0
28/04/19,3723,3723,0
29/04/19,3825,3825,0
30/04/19,3710,3710,0
01/05/19,3501,3501,0
02/05/19,3531,3531,0
03/05/19,3426,3426,0
04/05/19,3471,3471,0
05/05/19,3531,3531,0
06/05/19,3701,3701,0
07/05/19,3673,3673,0
08/05/19,3675,3675,0
09/05/19,3763,3763,0
10/05/19,3854,3854,0
11/05/19,3827,3827,0
12/05/19,3708,3708,0
13/05/19,3700,3700,0
14/05/19,3643,3643,0
15/05/19,3723,3723,0
16/05/19,3772,3772,0
17/05/19,3735,3735,0
18/05/19,3684,3684,0
19/05/19,3679,3679,0
20/05/19,3893,3893,0
21/05/19,3961,3961,0
22/05/19,3970,3970,0
23/05/19,3953,3953,0
24/05/19,3796,3796,0
25/05/19,3776,3776,0
26/05/19,3643,3643,0
27/05/19,3872,3872,0
28/05/19,3951,3951,0
29/05/19,3962,3962,0
30/05/19,3993,3993,0
31/05/19,3972,3972,0
01/06/19,3933,3933,0
02/06/19,3743,3743,0
03/06/19,3656,3656,0
04/06/19,3787,3787,0
05/06/19,3938,3938,0
06/06/19,3882,3882,0
07/06/19,3837,3837,0
08/06/19,3894,3894,0
09/06/19,3822,3822,0
10/06/19,3903,3903,0
11/06/19,3908,3908,0
12/06/19,4161,3738,423
13/06/19,4100,3632,468
14/06/19,4291,3826,466
15/06/19,4238,3700,538
16/06/19,3966,3498,468
17/06/19,4138,3547,591
18/06/19,4051,3542,509
19/06/19,4146,3644,501
20/06/19,4177,3712,464
21/06/19,4210,3812,397
22/06/19,4142,3777,365
23/06/19,3992,3654,338
24/06/19,4107,3794,312
25/06/19,4217,3863,354
26/06/19,4227,3823,404
27/06/19,4217,3719,498
28/06/19,4195,3658,538
29/06/19,4193,3672,521
30/06/19,4021,3529,492
01/07/19,4111,3645,467
02/07/19,4101,3652,450
03/07/19,4113,3634,480
04/07/19,4092,3575,518
05/07/19,4020,3484,536
06/07/19,3883,3350,533
07/07/19,3741,3210,531
08/07/19,3928,3361,566
09/07/19,3897,3316,581
10/07/19,3891,3314,577
11/07/19,3877,3293,584
12/07/19,3973,3471,502
13/07/19,3982,3461,521
14/07/19,3817,3261,556
15/07/19,3922,3338,584
16/07/19,3904,3373,531
17/07/19,3984,3544,440
18/07/19,4047,3646,400
19/07/19,4072,3726,346
20/07/19,4033,3708,325
21/07/19,3924,3592,332
22/07/19,4095,3752,343
23/07/19,4196,3843,353
24/07/19,4180,3723,457
25/07/19,3953,3452,501
26/07/19,3829,3334,495
27/07/19,3725,3192,533
28/07/19,3570,3077,493
29/07/19,3729,3228,501
30/07/19,3809,3347,463
31/07/19,3853,3343,510
01/08/19,3875,3346,528
02/08/19,3793,3296,497
03/08/19,3731,3257,474
04/08/19,3649,3171,478
05/08/19,3835,3305,530
06/08/19,3759,3239,520
07/08/19,3646,3143,503
08/08/19,3665,3212,453
09/08/19,3652,3143,509
10/08/19,3718,3164,554
11/08/19,3746,3260,487
12/08/19,3917,3489,428
13/08/19,3867,3453,414
14/08/19,3805,3384,420
15/08/19,3476,3082,394
16/08/19,3642,3208,435
17/08/19,3551,3210,342
18/08/19,3415,3116,300
19/08/19,3638,3338,300
20/08/19,3806,3484,322
21/08/19,3900,3467,432
22/08/19,3893,3484,409
23/08/19,3932,3510,422
24/08/19,3840,3394,445
25/08/19,3682,3267,416
26/08/19,3853,3447,406
27/08/19,3980,3604,375
28/08/19,4064,3742,321
29/08/19,4111,3788,323
30/08/19,4100,3735,364
31/08/19,4045,3699,346
01/09/19,3769,3460,310
02/09/19,3774,3461,313
03/09/19,3871,3532,340
04/09/19,3878,3524,355
05/09/19,3879,3489,390
06/09/19,3918,3512,405
07/09/19,3897,3501,396
08/09/19,3748,3370,378
09/09/19,3927,3522,406
10/09/19,4031,3652,379
11/09/19,4027,3663,364
12/09/19,3953,3561,392
13/09/19,3889,3514,375
14/09/19,3887,3537,350
15/09/19,3782,3446,336
16/09/19,3888,3536,352
17/09/19,3852,3557,295
18/09/19,3764,3514,250
19/09/19,3767,3525,242
20/09/19,3828,3572,256
21/09/19,3817,3583,234
22/09/19,3573,3370,203
23/09/19,3702,3511,191
24/09/19,3661,3496,166
25/09/19,3589,3398,191
26/09/19,3483,3286,196
27/09/19,3426,3223,203
28/09/19,3324,3095,229
29/09/19,3053,2865,188
30/09/19,3231,3010,220
01/10/19,3358,3113,245
02/10/19,3289,3083,206
03/10/19,3458,3257,201
04/10/19,3479,3287,192
05/10/19,3491,3317,174
06/10/19,3372,3198,174
07/10/19,3371,3203,169
08/10/19,3209,3035,173
09/10/19,3370,3200,170
10/10/19,3517,3355,162
11/10/19,3544,3391,153
12/10/19,3549,3388,161
13/10/19,3448,3276,172
14/10/19,3599,3412,187
15/10/19,3631,3444,187
16/10/19,3640,3456,184
17/10/19,3643,3459,184
18/10/19,3574,3389,185
19/10/19,3501,3289,213
20/10/19,3323,3136,187
21/10/19,3332,3152,180
22/10/19,3364,3193,171
23/10/19,3367,3154,214
24/10/19,3296,3061,235
25/10/19,3247,2992,255
26/10/19,3121,2849,271
27/10/19,2907,2718,189
28/10/19,2828,2657,171
29/10/19,2907,2730,177
30/10/19,3023,2829,194
31/10/19,3110,2908,203
01/11/19,3168,2972,196
02/11/19,3188,3024,163
03/11/19,3077,2935,143
04/11/19,3250,3091,159
05/11/19,3326,3161,166
06/11/19,3364,3198,166
07/11/19,3264,3075,189
08/11/19,3231,2981,250
09/11/19,3216,2975,242
10/11/19,3119,2913,206
11/11/19,3285,3091,194
12/11/19,3346,3138,208
13/11/19,3379,3159,221
14/11/19,3370,3162,209
15/11/19,3361,3165,196
16/11/19,3356,3138,218
17/11/19,3237,2979,258
18/11/19,3392,3163,229
19/11/19,3433,3250,183
20/11/19,3459,3244,215
21/11/19,3445,3204,241
22/11/19,3453,3221,232
23/11/19,3398,3132,266
24/11/19,3280,3028,252
25/11/19,3413,3148,265
26/11/19,3440,3151,289
27/11/19,3424,3114,311
28/11/19,3367,3076,290
29/11/19,3399,3111,289
30/11/19,3367,3086,281
01/12/19,3201,2976,225
02/12/19,3273,3030,242
03/12/19,3305,3032,273
04/12/19,3330,3042,288
05/12/19,3368,3095,273
06/12/19,3402,3120,282
07/12/19,3350,3061,289
08/12/19,3233,2973,260
09/12/19,3424,3166,258
10/12/19,3467,3244,223
11/12/19,3523,3322,201
12/12/19,3465,3244,221
13/12/19,3284,3055,229
14/12/19,3334,3102,232
15/12/19,3222,2931,292
16/12/19,3333,3014,319
17/12/19,3399,3063,335
18/12/19,3458,3176,281
19/12/19,3505,3242,263
20/12/19,3566,3354,212
21/12/19,3489,3259,230
22/12/19,3435,3111,324
23/12/19,3564,3279,286
24/12/19,3618,3345,273
25/12/19,3581,3312,268
26/12/19,3592,3369,223
27/12/19,3623,3353,270
28/12/19,3591,3288,303
29/12/19,3498,3208,290
30/12/19,3601,3323,278
31/12/19,3643,3392,251
01/01/20,3540,3264,275
02/01/20,3561,3320,241
03/01/20,3561,3339,222
04/01/20,3553,3339,214
05/01/20,3421,3176,245
06/01/20,3548,3276,272
07/01/20,3573,3334,239
08/01/20,3542,3298,244
09/01/20,3537,3263,274
10/01/20,3588,3237,350
11/01/20,3601,3295,307
12/01/20,3524,3265,259
13/01/20,3592,3361,231
14/01/20,3544,3317,228
15/01/20,3460,3177,282
16/01/20,3403,3132,271
17/01/20,3502,3265,237
18/01/20,3549,3296,253
19/01/20,3441,3153,288
20/01/20,3586,3318,267
21/01/20,3651,3362,289
22/01/20,3642,3253,389
23/01/20,3644,3284,360
24/01/20,3692,3394,298
25/01/20,3702,3464,238
26/01/20,3490,3260,230
27/01/20,3629,3363,266
28/01/20,3700,3427,273
29/01/20,3689,3460,228
30/01/20,3699,3452,248
31/01/20,3769,3461,308
01/02/20,3665,3378,287
02/02/20,3570,3241,329
03/02/20,3687,3407,280
04/02/20,3746,3485,261
05/02/20,3765,3494,272
06/02/20,3793,3503,290
07/02/20,3772,3506,266
08/02/20,3710,3432,278
09/02/20,3549,3271,277
10/02/20,3661,3370,291
11/02/20,3774,3444,330
12/02/20,3798,3476,322
13/02/20,3825,3554,271
14/02/20,3826,3572,254
15/02/20,3811,3585,226
16/02/20,3712,3434,278
17/02/20,3841,3534,307
18/02/20,3904,3636,268
19/02/20,3941,3665,277
20/02/20,3884,3547,338
21/02/20,3758,3427,331
22/02/20,3778,3433,345
23/02/20,3675,3357,318
24/02/20,3792,3517,275
25/02/20,3821,3577,244
26/02/20,3816,3560,256
27/02/20,3775,3509,266
28/02/20,3803,3511,293
29/02/20,3751,3471,280
01/03/20,3526,3246,280
02/03/20,3685,3446,239
03/03/20,3694,3452,242
04/03/20,3733,3434,299
05/03/20,3673,3370,303
06/03/20,3571,3277,294
07/03/20,3556,3338,218
08/03/20,3494,3255,239
09/03/20,3504,3234,270
10/03/20,3223,2905,318
11/03/20,3343,3032,311
12/03/20,3509,3211,298
13/03/20,3561,3296,265
14/03/20,3540,3254,287
15/03/20,3425,3108,317
16/03/20,3621,3300,321
17/03/20,3718,3417,301
18/03/20,3736,3469,267
19/03/20,251,#VALUE!,251
20/03/20,300,#VALUE!,300
21/03/20,280,#VALUE!,280
22/03/20,241,#VALUE!,241
23/03/20,241,#VALUE!,241
24/03/20,249,#VALUE!,249
25/03/20,255,#VALUE!,255
26/03/20,286,#VALUE!,286
27/03/20,268,#VALUE!,268
28/03/20,275,#VALUE!,275
29/03/20,278,#VALUE!,278
30/03/20,295,#VALUE!,295
31/03/20,309,#VALUE!,309
01/04/20,309,#VALUE!,309
02/04/20,302,#VALUE!,302
03/04/20,313,#VALUE!,313
04/04/20,281,#VALUE!,281
05/04/20,300,#VALUE!,300
06/04/20,284,#VALUE!,284
07/04/20,312,#VALUE!,312
08/04/20,305,#VALUE!,305
09/04/20,289,#VALUE!,289
10/04/20,280,#VALUE!,280
11/04/20,285,#VALUE!,285
12/04/20,296,#VALUE!,296
13/04/20,327,#VALUE!,327
14/04/20,329,#VALUE!,329
15/04/20,304,#VALUE!,304
16/04/20,304,#VALUE!,304
17/04/20,310,#VALUE!,310
18/04/20,312,#VALUE!,312
19/04/20,308,#VALUE!,308
20/04/20,319,#VALUE!,319
21/04/20,284,#VALUE!,284
22/04/20,303,#VALUE!,303
23/04/20,337,#VALUE!,337
24/04/20,364,#VALUE!,364
25/04/20,400,#VALUE!,400
26/04/20,310,#VALUE!,310
27/04/20,332,#VALUE!,332
28/04/20,290,#VALUE!,290
29/04/20,277,#VALUE!,277
30/04/20,304,#VALUE!,304
01/05/20,355,#VALUE!,355
02/05/20,371,#VALUE!,371
03/05/20,358,#VALUE!,358
04/05/20,341,#VALUE!,341
05/05/20,309,#VALUE!,309
06/05/20,329,#VALUE!,329
07/05/20,317,#VALUE!,317
08/05/20,312,#VALUE!,312
09/05/20,316,#VALUE!,316
10/05/20,315,#VALUE!,315
11/05/20,311,#VALUE!,311
12/05/20,291,#VALUE!,291
13/05/20,309,#VALUE!,309
14/05/20,293,#VALUE!,293
15/05/20,321,#VALUE!,321
16/05/20,328,#VALUE!,328
17/05/20,364,#VALUE!,364
18/05/20,401,#VALUE!,401
19/05/20,464,#VALUE!,464
20/05/20,498,#VALUE!,498
21/05/20,494,#VALUE!,494
22/05/20,510,#VALUE!,510
23/05/20,462,#VALUE!,462
24/05/20,460,#VALUE!,460
25/05/20,455,#VALUE!,455
26/05/20,496,#VALUE!,496
27/05/20,536,#VALUE!,536
28/05/20,559,#VALUE!,559
29/05/20,512,#VALUE!,512
30/05/20,389,#VALUE!,389
31/05/20,323,#VALUE!,323
01/06/20,3397,3092,305
02/06/20,3399,3053,346
03/06/20,3319,2981,338
04/06/20,3304,2937,367
05/06/20,3281,2879,403
06/06/20,3361,2925,436
07/06/20,3343,2901,442
08/06/20,3552,3106,446
09/06/20,3728,3285,443
10/06/20,3827,3376,451
11/06/20,3735,3316,419
12/06/20,3729,3317,412
13/06/20,3697,3293,405
14/06/20,3652,3222,430
15/06/20,3812,3338,474
16/06/20,3837,3360,478
17/06/20,3858,3355,503
18/06/20,3876,3358,518
19/06/20,3881,3335,546
20/06/20,3852,3310,541
21/06/20,3688,3209,478
22/06/20,3770,3320,450
23/06/20,3881,3462,419
24/06/20,3869,3538,331
25/06/20,3869,3526,343
26/06/20,3843,3474,369
27/06/20,3883,3470,413
28/06/20,3795,3377,418
29/06/20,3858,3498,359
30/06/20,3897,3569,328
01/07/20,4013,3600,413
02/07/20,4059,3584,475
03/07/20,4055,3558,497
04/07/20,3882,3416,466
05/07/20,3462,3061,401
06/07/20,3469,3000,469
07/07/20,3732,3261,471
08/07/20,3747,3337,410
09/07/20,3774,3426,348
10/07/20,3783,3373,410
11/07/20,3680,3242,437
12/07/20,3504,3033,471
13/07/20,3746,3386,360
14/07/20,3877,3560,317
15/07/20,3888,3549,339
16/07/20,3865,3494,371
17/07/20,3941,3546,394
18/07/20,3965,3650,315
19/07/20,3801,3457,343
20/07/20,3749,3366,383
21/07/20,3601,3250,351
22/07/20,3688,3406,282
23/07/20,3758,3468,290
24/07/20,3796,3510,286
25/07/20,3786,3512,273
26/07/20,3771,3441,330
27/07/20,4031,3616,415
28/07/20,4069,3663,406
29/07/20,3961,3577,384
30/07/20,3872,3537,334
31/07/20,3924,3587,338
01/08/20,3874,3518,355
02/08/20,3799,3393,406
03/08/20,3833,3338,495
04/08/20,3871,3370,501
05/08/20,3794,3357,436
06/08/20,3748,3259,489
07/08/20,3917,3405,513
08/08/20,3997,3470,528
09/08/20,3836,3392,443
10/08/20,3835,3408,427
11/08/20,3857,3348,509
12/08/20,3777,3175,602
13/08/20,3677,3112,565
14/08/20,3654,3168,486
15/08/20,3536,3075,461
16/08/20,3466,3059,407
17/08/20,3765,3315,450
18/08/20,3773,3300,472
19/08/20,3630,3159,470
20/08/20,3485,3083,402
21/08/20,3485,3119,366
22/08/20,3483,3099,385
23/08/20,3458,3001,456
24/08/20,3645,3208,437
25/08/20,3786,3348,438
26/08/20,3836,3441,395
27/08/20,3949,3572,377
28/08/20,3762,3384,379
29/08/20,3717,3328,390
30/08/20,3600,3167,433
31/08/20,3725,3345,380
01/09/20,3790,3490,300
02/09/20,3799,3590,209
03/09/20,3846,3636,210
04/09/20,3916,3699,217
05/09/20,3939,3712,228
06/09/20,3795,3502,293
07/09/20,3901,3560,342
08/09/20,4010,3703,307
09/09/20,4098,3816,282
10/09/20,4095,3804,290
11/09/20,4082,3770,312
12/09/20,4044,3721,323
13/09/20,3878,3577,301
14/09/20,3960,3635,325
15/09/20,4010,3657,353
16/09/20,4041,3700,341
17/09/20,4004,3637,367
18/09/20,4041,3636,406
19/09/20,4032,3705,327
20/09/20,3902,3577,326
21/09/20,3912,3533,379
22/09/20,3914,3504,409
23/09/20,3873,3446,427
24/09/20,3871,3526,345
25/09/20,3895,3535,360
26/09/20,3794,3461,333
27/09/20,3668,3361,307
28/09/20,3856,3555,301
29/09/20,3901,3603,299
30/09/20,3861,3561,300
01/10/20,3846,3509,338
02/10/20,3780,3433,347
03/10/20,3863,3485,378
04/10/20,3751,3369,383
05/10/20,3845,3503,342
06/10/20,3864,3562,302
07/10/20,3936,3651,285
08/10/20,3923,3686,237
09/10/20,3942,3696,245
10/10/20,3869,3604,265
11/10/20,3684,3419,265
